8.763342640927662686e-01;2.707198940225313821e-01;2.199839179808004558e-02
4.256084449222949928e-01;1.837019790454016144e-01;8.980017514529098355e-01
5.721354643737999179e-01;2.186355225933994118e-01;4.294044598805007301e-02
1.023100000000000000e+04;3.436000000000000000e+03;1.588000000000000114e+02
