7.777056470188631332e-01;3.683097250770336339e-01;8.875613301227847085e-02
8.448050043983970081e-01;2.233410942956926826e-01;3.512936868083750830e-01
8.098457035287121020e-01;2.779810649063614858e-01;1.415322804907529763e-01
1.023100000000000000e+04;3.436000000000000000e+03;1.588000000000000114e+02
