9.148056374530646462e-01;7.634171933829895229e-01;7.664600892033972546e-01
9.297038412667383289e-01;7.363795110593713833e-01;4.987978664119099292e-01
9.220974790281140088e-01;7.487397164195295218e-01;6.007791104137724103e-01
1.023100000000000000e+04;3.436000000000000000e+03;1.588000000000000114e+02
