9.180568105051589711e-01;6.918084563918699414e-01;4.608322455516357108e-01
8.935001466132342918e-01;7.380675203725262090e-01;5.429105962901042970e-01
9.054138890740228707e-01;7.129929369796756955e-01;4.970217753070403921e-01
1.023100000000000000e+04;3.436000000000000000e+03;1.588000000000000114e+02
